124214,A2,1111,201603,201909,訪問型独自サービスⅠ,1168,3,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,1111,201910,202103,訪問型独自サービスⅠ,1172,3,0,0,3,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,1111,202104,999999,訪問型独自サービスⅠ,1176,3,0,0,3,0,0,0,2,2,2,,,,,,1,20210401
124214,A2,1114,201603,201909,訪問型独自サービスⅠ・同一,1051,3,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,1114,201910,202103,訪問型独自サービスⅠ・同一,1055,3,0,0,3,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,1211,201603,201909,訪問型独自サービスⅡ,2335,3,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,1211,201910,202103,訪問型独自サービスⅡ,2342,3,0,0,3,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,1211,202104,999999,訪問型独自サービスⅡ,2349,3,,,3,,,,2,2,2,,,,,,1,20210401
124214,A2,1214,201603,201909,訪問型独自サービスⅡ・同一,2102,3,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,1214,201910,202103,訪問型独自サービスⅡ・同一,2108,3,0,0,3,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,1321,201603,201909,訪問型独自サービスⅢ,3704,3,0,0,3,0,0,0,2,1,2,,,,,,1,20160301
124214,A2,1321,201910,202103,訪問型独自サービスⅢ,3715,3,0,0,3,0,0,0,2,1,2,,,,,,1,20191001
124214,A2,1321,202104,999999,訪問型独自サービスⅢ,3727,3,,,3,,,,2,2,2,,,,,,1,20210401
124214,A2,1324,201603,201909,訪問型独自サービスⅢ・同一,3334,3,0,0,3,0,0,0,2,1,2,,,,,,1,20160301
124214,A2,1324,201910,202103,訪問型独自サービスⅢ・同一,3344,3,0,0,3,0,0,0,2,1,2,,,,,,1,20191001
124214,A2,1411,201804,201909,訪問型独自短時間サービス,165,1,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,1411,201910,202103,訪問型独自短時間サービス,166,1,0,0,3,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,1411,202104,202403,訪問型独自短時間サービス,167,1,,,3,,,,2,2,2,,,,,,1,20210401
124214,A2,1411,202404,999999,訪問型独自短時間サービス,163,1,,,3,,,,2,2,2,,,,,,1,20240401
124214,A2,1414,201804,202103,訪問型独自短時間サービス・同一,149,1,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,2111,201603,201909,訪問型独自サービスⅠ日割,38,2,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,2111,201910,999999,訪問型独自サービスⅠ日割,39,2,0,0,3,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,2114,201603,201909,訪問型独自サービスⅠ日割・同一,34,2,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,2114,201910,202103,訪問型独自サービスⅠ日割・同一,35,2,0,0,3,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,2211,201603,999999,訪問型独自サービスⅡ日割,77,2,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,2214,201603,202103,訪問型独自サービスⅡ日割・同一,69,2,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,2321,201603,202103,訪問型独自サービスⅢ日割,122,2,0,0,3,0,0,0,2,1,2,,,,,,1,20160301
124214,A2,2321,202104,202403,訪問型独自サービスⅢ日割,123,2,,,3,,,,2,1,2,,,,,,1,20210401
124214,A2,2321,202404,999999,訪問型独自サービスⅢ日割,123,2,,,3,,,,2,2,2,,,,,,1,20240401
124214,A2,2324,201603,202103,訪問型独自サービスⅢ日割・同一,110,2,0,0,3,0,0,0,2,1,2,,,,,,1,20160301
124214,A2,2411,201804,201909,訪問型独自サービスⅣ,266,1,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,2411,201910,202103,訪問型独自サービスⅣ,267,1,0,0,3,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,2411,202104,202403,訪問型独自サービスⅣ,268,1,,,3,,,,2,2,2,,,,,,1,20210401
124214,A2,2411,202404,999999,訪問型独自サービスⅣ,287,1,,,3,,,,2,2,2,,,,,,1,20240401
124214,A2,2414,201804,201909,訪問型独自サービスⅣ・同一,239,1,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,2414,201910,202103,訪問型独自サービスⅣ・同一,240,1,0,0,3,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,2511,201804,201909,訪問型独自サービスⅤ,270,1,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,2511,201910,202103,訪問型独自サービスⅤ,271,1,0,0,3,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,2511,202104,202403,訪問型独自サービスⅤ,272,1,,,3,,,,2,2,2,,,,,,1,20210401
124214,A2,2511,202404,999999,訪問型独自サービスⅤ,179,1,,,3,,,,2,2,2,,,,,,1,20240401
124214,A2,2514,201804,201909,訪問型独自サービスⅤ・同一,243,1,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,2514,201910,202103,訪問型独自サービスⅤ・同一,244,1,0,0,3,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,2621,201804,201909,訪問型独自サービスⅥ,285,1,0,0,3,0,0,0,2,1,2,,,,,,1,20160301
124214,A2,2621,201910,202103,訪問型独自サービスⅥ,286,1,0,0,3,0,0,0,2,1,2,,,,,,1,20191001
124214,A2,2621,202104,202403,訪問型独自サービスⅥ,287,1,,,3,,,,2,1,2,,,,,,1,20210401
124214,A2,2621,202404,999999,訪問型独自サービスⅥ,220,1,,,3,,,,2,2,2,,,,,,1,20240401
124214,A2,2624,201804,202103,訪問型独自サービスⅥ・同一,257,1,0,0,3,0,0,0,2,1,2,,,,,,1,20160301
124214,A2,4001,201603,299912,訪問型独自サービス初回加算,200,3,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,4002,201603,202403,訪問型独自サービス生活機能向上加算Ⅰ,100,3,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,4002,202404,299912,訪問型独自サービス生活機能向上加算Ⅱ,200,3,0,0,3,0,0,0,2,2,2,,,,,,1,20240401
124214,A2,4003,201603,202403,訪問型独自サービス生活機能向上加算Ⅱ,200,3,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,4003,202404,299912,訪問型独自サービス生活機能向上加算Ⅰ,100,3,0,0,3,0,0,0,2,2,2,,,,,,1,20240401
124214,A2,6001,202404,999999,訪問型独自サービス同一建物減算Ⅰ,-10,3,0,0,3,0,0,0,2,2,2,,,,,,1,20240401
124214,A2,6003,202404,999999,訪問型独自サービス同一建物減算Ⅱ,-15,3,0,0,3,0,0,0,2,2,2,,,,,,1,20240401
124214,A2,6002,202404,999999,訪問型独自サービス同一建物減算Ⅲ,-12,3,0,0,3,0,0,0,2,2,2,,,,,,1,20240401
124214,A2,6102,202404,299912,訪問型独自口腔連携強化加算,50,3,0,3,0,0,0,0,2,2,2,,,,,,1,20240401
124214,A2,6269,201704,202405,訪問型独自サービス処遇改善加算Ⅰ,137,3,0,0,0,0,0,0,2,2,2,,,,,,1,20170401
124214,A2,6269,202406,202605,訪問型独自サービス処遇改善加算Ⅰ,245,3,0,0,0,0,0,0,2,2,2,,,,,,1,20240601
124214,A2,6270,201704,202405,訪問型独自サービス処遇改善加算Ⅱ,100,3,0,0,0,0,0,0,2,2,2,,,,,,1,20170401
124214,A2,6270,202406,202605,訪問型独自サービス処遇改善加算Ⅱ,224,3,0,0,0,0,0,0,2,2,2,,,,,,1,20240601
124214,A2,6271,201704,202405,訪問型独自サービス処遇改善加算Ⅲ,55,3,0,0,0,0,0,0,2,2,2,,,,,,1,20170401
124214,A2,6271,202406,202605,訪問型独自サービス処遇改善加算Ⅲ,182,3,0,0,0,0,0,0,2,2,2,,,,,,1,20240601
124214,A2,6278,201910,202405,訪問型独自サービス特定処遇改善加算Ⅰ,63,3,0,0,0,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,6279,201910,202405,訪問型独自サービス特定処遇改善加算Ⅱ,42,3,0,0,0,0,0,0,2,2,2,,,,,,1,20191001
124214,A2,8000,201804,299912,訪問型独自サービス特別地域加算,15,3,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,8001,201804,299912,訪問型独自サービス特別地域加算日割,15,2,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,8002,202404,999999,訪問型独自サービス特別地域加算日割,15,1,0,0,3,0,0,0,2,2,2,,,,,,1,20240401
124214,A2,8100,201804,299912,訪問型独自サービス小規模事業所加算,10,3,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,8101,201804,202403,訪問型独自サービス小規模事業所加算日割,10,2,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,8102,202404,299912,訪問型独自サービス小規模事業所加算回数,10,1,0,0,3,0,0,0,2,2,2,,,,,,1,20240401
124214,A2,8110,201804,299912,訪問型独自サービス中山間地域等提供加算,5,3,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,8111,201804,299912,訪問型独自サービス中山間地域等提供加算日割,5,2,0,0,3,0,0,0,2,2,2,,,,,,1,20160301
124214,A2,8112,202404,299912,訪問型独自サービス中山間地域等提供加算日割,5,1,0,0,3,0,0,0,2,2,2,,,,,,1,20240401
124214,A2,6281,202210,202405,訪問型独自サービスベースアップ等支援加算,24,3,0,0,0,0,0,0,2,2,2,,,,,,1,20221001
124214,A2,C211,202404,999999,訪問型独自高齢者虐待防止未実施減算Ⅰ,-12,3,0,0,0,0,0,0,2,2,2,,,,,,1,20240401
